Time;Type;Volume;Symbol;Price;S/L;T/P;Time;Price;Commission;Swap;Profit;Comment
2022.11.28 02:15:03;Sell Stop;0.04;GBPUSD;1.20194;;1.19894;2022.11.28 07:00:07;1.20536;;;;cancelled
2022.11.28 04:00:00;Buy;0.01;GBPUSD;1.20383;;;2022.11.28 04:43:00;1.20475;-0.06;;0.89;
2022.11.28 02:15:00;Buy Stop;0.04;USDJPY;139.963;;140.263;2022.11.28 04:00:07;138.698;;;;cancelled
2022.11.25 02:55:04;Sell Stop;0.04;USDJPY;138.067;;137.767;2022.11.25 07:41:03;138.658;;;;cancelled
2022.11.25 02:55:01;Buy Stop;0.04;USDJPY;141.600;;141.900;2022.11.25 07:41:02;138.658;;;;cancelled
2022.11.25 02:15:01;Sell Stop;0.04;GBPUSD;1.18723;;1.18423;2022.11.25 07:41:01;1.21018;;;;cancelled
2022.11.25 02:15:01;Buy Stop;0.04;GBPUSD;1.21526;;1.21826;2022.11.25 07:41:00;1.21026;;;;cancelled
2022.11.25 02:40:01;Sell Stop;0.04;USDJPY;138.067;;137.767;2022.11.25 02:46:00;138.767;;;;cancelled
2022.11.25 02:40:00;Buy Stop;0.04;USDJPY;141.600;;141.900;2022.11.25 02:46:00;138.768;;;;cancelled
2022.11.25 02:15:02;Sell Stop;0.04;USDJPY;138.067;;137.767;2022.11.25 02:21:00;138.634;;;;cancelled
2022.11.25 02:15:01;Buy Stop;0.04;USDJPY;141.600;;141.900;2022.11.25 02:21:00;138.640;;;;cancelled
2022.11.25 02:00:00;Sell;0.01;GBPUSD;1.21118;;;2022.11.25 02:13:39;1.21024;-0.06;;0.90;
2022.11.24 20:00:01;Sell Stop;0.04;GBPUSD;1.18723;;1.18423;2022.11.24 21:45:00;1.21119;;;;cancelled
2022.11.24 20:00:00;Buy Stop;0.04;GBPUSD;1.21526;;1.21826;2022.11.24 21:45:00;1.21128;;;;cancelled
2022.11.24 16:00:00;Sell Stop;0.04;USDJPY;138.067;;137.767;2022.11.24 21:45:00;138.482;;;;cancelled
2022.11.24 11:00:03;Buy Stop;0.04;USDJPY;141.600;;141.900;2022.11.24 21:45:00;138.482;;;;cancelled
2022.11.24 15:50:00;Sell Stop;0.04;EURUSD;1.02548;;1.02248;2022.11.24 15:51:03;1.04173;;;;cancelled
2022.11.24 15:50:00;Buy Stop;0.04;EURUSD;1.04284;;1.04584;2022.11.24 15:51:03;1.04173;;;;cancelled
2022.11.24 15:00:00;Sell Stop;0.04;EURUSD;1.02548;;1.02248;2022.11.24 15:11:00;1.04170;;;;cancelled
2022.11.24 15:00:00;Buy Stop;0.04;EURUSD;1.04284;;1.04584;2022.11.24 15:11:00;1.04166;;;;cancelled
2022.11.24 12:55:01;Sell Stop;0.04;GBPUSD;1.18553;;1.18253;2022.11.24 13:21:01;1.20999;;;;cancelled
2022.11.24 13:01:16;Buy;0.04;GBPUSD;1.21131;1.21139;1.21422;2022.11.24 13:10:49;1.21139;-0.22;;0.31;[sl]
2022.11.24 11:00:08;Sell Stop;0.04;GBPUSD;1.18553;;1.18253;2022.11.24 12:46:04;1.21186;;;;cancelled
2022.11.24 12:13:46;Buy;0.04;GBPUSD;1.21126;1.21188;1.21422;2022.11.24 12:46:03;1.21186;-0.22;;2.30;[sl]
2022.11.24 10:00:08;Sell Stop;0.04;GBPUSD;1.18246;;1.17946;2022.11.24 11:00:08;1.20654;;;;cancelled
2022.11.24 08:05:01;Buy Stop;0.04;USDJPY;142.020;;142.320;2022.11.24 11:00:03;138.902;;;;cancelled
2022.11.24 04:33:39;Sell;0.02;GBPUSD;1.20939;;;2022.11.24 10:00:54;1.20803;-0.11;;2.61;
2022.11.24 03:00:01;Sell;0.01;GBPUSD;1.20739;;;2022.11.24 10:00:54;1.20802;-0.06;;-0.61;
2022.11.24 09:05:14;Sell;0.04;USDJPY;138.607;138.593;138.328;2022.11.24 09:06:52;138.595;-0.22;;0.33;[sl]
2022.11.24 05:00:01;Buy Stop;0.04;USDJPY;142.020;;142.320;2022.11.24 07:56:03;138.863;;;;cancelled
2022.11.24 03:40:05;Buy Stop;0.04;USDJPY;142.228;;142.528;2022.11.24 05:00:00;138.882;;;;cancelled
2022.11.24 02:15:00;Buy Stop;0.04;USDJPY;142.228;;142.528;2022.11.24 03:20:02;138.940;;;;cancelled
2022.11.24 02:00:00;Sell;0.01;GBPUSD;1.20768;;;2022.11.24 02:07:04;1.20682;-0.06;;0.82;
2022.11.23 21:10:01;Sell Stop;0.04;EURUSD;1.02548;;1.02248;2022.11.23 21:41:00;1.03886;;;;cancelled
2022.11.23 21:10:00;Buy Stop;0.04;USDJPY;142.228;;142.528;2022.11.23 21:41:00;139.504;;;;cancelled
2022.11.23 21:10:00;Buy Stop;0.04;GBPUSD;1.20800;;1.21100;2022.11.23 21:41:00;1.20450;;;;cancelled
2022.11.23 21:11:25;Sell;0.04;USDJPY;139.644;139.618;139.346;2022.11.23 21:11:55;139.620;-0.22;;0.66;[sl]
2022.11.23 21:11:33;Buy;0.04;EURUSD;1.03830;1.03860;1.04132;2022.11.23 21:11:55;1.03860;-0.22;;1.16;[sl]
2022.11.23 20:05:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 20:51:00;1.03779;;;;cancelled
2022.11.23 20:05:01;Buy Stop;0.04;EURUSD;1.03832;;1.04132;2022.11.23 20:51:00;1.03780;;;;cancelled
2022.11.23 20:05:00;Buy Stop;0.04;GBPUSD;1.20800;;1.21100;2022.11.23 20:51:00;1.20367;;;;cancelled
2022.11.23 16:50:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 16:51:00;1.03641;;;;cancelled
2022.11.23 15:40:00;Buy Stop;0.04;EURUSD;1.03479;;1.03779;2022.11.23 15:41:02;1.03317;;;;cancelled
2022.11.23 15:40:05;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 15:41:01;1.03320;;;;cancelled
2022.11.23 15:05:03;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 15:20:04;1.03237;;;;cancelled
2022.11.23 15:05:03;Buy Stop;0.04;EURUSD;1.03479;;1.03779;2022.11.23 15:20:04;1.03246;;;;cancelled
2022.11.23 13:35:04;Buy Stop;0.04;EURUSD;1.03479;;1.03779;2022.11.23 14:56:01;1.03197;;;;cancelled
2022.11.23 13:35:04;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 14:56:00;1.03197;;;;cancelled
2022.11.23 13:05:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 13:26:01;1.03158;;;;cancelled
2022.11.23 13:05:00;Buy Stop;0.04;EURUSD;1.03479;;1.03779;2022.11.23 13:26:01;1.03159;;;;cancelled
2022.11.23 12:10:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 12:56:12;1.03064;;;;cancelled
2022.11.23 12:10:01;Buy Stop;0.04;EURUSD;1.03479;;1.03779;2022.11.23 12:56:12;1.03065;;;;cancelled
2022.11.23 02:15:01;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.23 12:11:00;1.19136;;;;cancelled
2022.11.23 06:15:00;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.23 11:06:00;1.03052;;;;cancelled
2022.11.23 06:15:00;Buy Stop;0.04;EURUSD;1.03710;;1.04010;2022.11.23 11:06:00;1.03052;;;;cancelled
2022.11.23 09:49:31;Buy;0.04;GBPUSD;1.19086;1.19106;1.19386;2022.11.23 09:58:57;1.19106;-0.22;;0.77;[sl]
2022.11.23 02:33:05;Buy Stop;0.04;GBPUSD;1.19021;;1.19321;2022.11.23 05:00:00;1.18938;;;;cancelled
2022.11.23 02:00:00;Sell;0.01;GBPUSD;1.18936;;;2022.11.23 03:21:21;1.18847;-0.06;;0.86;
2022.11.22 21:10:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.22 21:45:02;1.02909;;;;cancelled
2022.11.22 21:10:01;Buy Stop;0.04;EURUSD;1.03710;;1.04010;2022.11.22 21:45:02;1.02910;;;;cancelled
2022.11.22 21:10:01;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 21:45:00;1.18751;;;;cancelled
2022.11.22 21:10:01;Buy Stop;0.04;GBPUSD;1.19021;;1.19321;2022.11.22 21:45:00;1.18753;;;;cancelled
2022.11.22 19:10:00;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 20:51:06;1.18849;;;;cancelled
2022.11.22 19:10:00;Buy Stop;0.04;GBPUSD;1.19021;;1.19321;2022.11.22 20:51:06;1.18852;;;;cancelled
2022.11.22 19:10:03;Buy Stop;0.04;EURUSD;1.03710;;1.04010;2022.11.22 20:51:02;1.02990;;;;cancelled
2022.11.22 19:10:03;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.22 20:51:01;1.02989;;;;cancelled
2022.11.22 18:05:02;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.22 18:51:00;1.02694;;;;cancelled
2022.11.22 18:05:01;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 18:51:00;1.18671;;;;cancelled
2022.11.22 18:05:00;Buy Stop;0.04;EURUSD;1.03710;;1.04010;2022.11.22 18:51:00;1.02694;;;;cancelled
2022.11.22 18:05:00;Buy Stop;0.04;GBPUSD;1.19369;;1.19669;2022.11.22 18:51:00;1.18676;;;;cancelled
2022.11.22 17:00:00;Buy Stop;0.04;GBPUSD;1.19369;;1.19669;2022.11.22 17:56:10;1.18857;;;;cancelled
2022.11.22 17:00:02;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 17:56:09;1.18854;;;;cancelled
2022.11.22 10:05:00;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 16:51:01;1.18772;;;;cancelled
2022.11.22 16:00:02;Buy Stop;0.04;GBPUSD;1.19369;;1.19669;2022.11.22 16:51:00;1.18777;;;;cancelled
2022.11.22 13:00:01;Buy Stop;0.04;GBPUSD;1.19405;;1.19705;2022.11.22 16:00:02;1.18792;;;;cancelled
2022.11.22 12:05:01;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.22 13:26:01;1.02860;;;;cancelled
2022.11.22 12:05:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.22 13:26:00;1.02860;;;;cancelled
2022.11.22 10:05:00;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.22 13:00:00;1.18649;;;;cancelled
2022.11.22 06:15:01;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.22 11:55:02;1.02694;;;;cancelled
2022.11.22 06:15:01;Sell Stop;0.04;EURUSD;1.02236;;1.01936;2022.11.22 11:55:01;1.02694;;;;cancelled
2022.11.22 02:15:01;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.22 09:56:01;1.18488;;;;cancelled
2022.11.22 02:15:00;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.22 09:56:01;1.18488;;;;cancelled
2022.11.22 03:03:15;Sell;0.02;GBPUSD;1.18473;;;2022.11.22 09:00:11;1.18310;-0.11;;3.18;
2022.11.22 02:00:00;Sell;0.01;GBPUSD;1.18264;;;2022.11.22 09:00:10;1.18305;-0.06;;-0.40;
2022.11.21 21:10:02;Sell Stop;0.04;GBPUSD;1.17847;;1.17547;2022.11.21 21:45:01;1.18171;;;;cancelled
2022.11.21 21:10:01;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.21 21:45:01;1.18177;;;;cancelled
2022.11.21 21:10:01;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 21:45:01;1.02414;;;;cancelled
2022.11.21 17:00:01;Sell Stop;0.04;USDJPY;139.646;;139.346;2022.11.21 21:45:01;142.146;;;;cancelled
2022.11.21 20:40:03;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 20:51:00;1.02355;;;;cancelled
2022.11.21 19:40:00;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.21 20:51:00;1.18031;;;;cancelled
2022.11.21 19:40:01;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 20:20:03;1.02418;;;;cancelled
2022.11.21 17:05:00;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 19:21:01;1.02252;;;;cancelled
2022.11.21 16:35:00;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.21 19:21:01;1.17832;;;;cancelled
2022.11.21 19:02:40;Buy;0.04;USDJPY;142.044;142.123;142.344;2022.11.21 19:02:48;142.118;-0.22;;2.04;[sl]
2022.11.21 17:53:03;Sell;0.04;GBPUSD;1.17846;1.17838;1.17547;2022.11.21 17:53:27;1.17837;-0.22;;0.35;[sl]
2022.11.21 16:35:00;Sell Stop;0.04;GBPUSD;1.17927;;1.17627;2022.11.21 17:00:01;1.18187;;;;cancelled
2022.11.21 16:35:00;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 16:56:00;1.02543;;;;cancelled
2022.11.21 12:35:02;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 16:26:00;1.02456;;;;cancelled
2022.11.21 12:15:00;Buy Stop;0.04;GBPUSD;1.19500;;1.19800;2022.11.21 16:26:00;1.18148;;;;cancelled
2022.11.21 14:14:38;Sell;0.04;GBPUSD;1.17926;1.17878;1.17627;2022.11.21 14:15:59;1.17877;-0.22;;1.91;[sl]
2022.11.21 12:00:00;Buy Stop;0.04;EURUSD;1.03953;;1.04253;2022.11.21 12:26:00;1.02388;;;;cancelled
2022.11.21 11:10:01;Buy Stop;0.04;EURUSD;1.04059;;1.04359;2022.11.21 12:00:00;1.02272;;;;cancelled
2022.11.21 02:15:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.21 11:56:00;1.18085;;;;cancelled
2022.11.21 10:10:00;Buy Stop;0.04;EURUSD;1.04059;;1.04359;2022.11.21 10:51:02;1.02556;;;;cancelled
2022.11.21 07:39:11;Buy Stop;0.04;EURUSD;1.04059;;1.04359;2022.11.21 09:51:00;1.02657;;;;cancelled
2022.11.21 02:30:14;Sell;0.04;GBPUSD;1.18735;1.18691;1.18435;2022.11.21 02:37:27;1.18693;-0.22;;1.63;[sl]
2022.11.18 20:25:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 20:51:01;1.18815;;;;cancelled
2022.11.18 18:20:02;Sell Stop;0.04;EURUSD;1.03061;;1.02761;2022.11.18 20:51:00;1.03286;;;;cancelled
2022.11.18 18:20:02;Buy Stop;0.04;EURUSD;1.04116;;1.04416;2022.11.18 20:51:00;1.03286;;;;cancelled
2022.11.18 18:20:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 20:06:00;1.18776;;;;cancelled
2022.11.18 19:16:31;Sell;0.04;GBPUSD;1.18813;1.18805;1.18513;2022.11.18 19:52:22;1.18805;-0.22;;0.31;[sl]
2022.11.18 18:20:00;Sell Stop;0.04;GBPUSD;1.18321;;1.18021;2022.11.18 19:00:00;1.19010;;;;cancelled
2022.11.18 16:25:02;Sell Stop;0.04;GBPUSD;1.18321;;1.18021;2022.11.18 17:41:00;1.19166;;;;cancelled
2022.11.18 16:25:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 17:41:00;1.19168;;;;cancelled
2022.11.18 10:20:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 16:06:01;1.19076;;;;cancelled
2022.11.18 10:20:01;Sell Stop;0.04;GBPUSD;1.18321;;1.18021;2022.11.18 16:06:00;1.19072;;;;cancelled
2022.11.18 11:50:00;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.18 15:51:01;1.03636;;;;cancelled
2022.11.18 11:50:01;Sell Stop;0.04;EURUSD;1.03061;;1.02761;2022.11.18 15:51:00;1.03638;;;;cancelled
2022.11.18 06:15:01;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.18 11:11:01;1.03641;;;;cancelled
2022.11.18 06:15:01;Sell Stop;0.04;EURUSD;1.03061;;1.02761;2022.11.18 11:11:00;1.03643;;;;cancelled
2022.11.18 08:00:01;Sell Stop;0.04;GBPUSD;1.18321;;1.18021;2022.11.18 09:41:01;1.19005;;;;cancelled
2022.11.18 03:20:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 09:41:01;1.19007;;;;cancelled
2022.11.18 03:20:00;Sell Stop;0.04;GBPUSD;1.18313;;1.18013;2022.11.18 08:00:01;1.19034;;;;cancelled
2022.11.18 06:00:00;Sell;0.02;GBPUSD;1.19192;;;2022.11.18 06:38:38;1.19031;-0.11;;3.10;
2022.11.18 05:00:00;Sell;0.01;GBPUSD;1.18966;;;2022.11.18 06:38:37;1.19031;-0.06;;-0.63;
2022.11.18 04:55:58;Sell;0.02;GBPUSD;1.19091;;;2022.11.18 04:58:40;1.18948;-0.11;;2.76;
2022.11.18 03:00:00;Sell;0.01;GBPUSD;1.18896;;;2022.11.18 04:58:40;1.18947;-0.06;;-0.50;
2022.11.18 02:15:01;Sell Stop;0.04;GBPUSD;1.18313;;1.18013;2022.11.18 02:57:00;1.18915;;;;cancelled
2022.11.18 02:15:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.18 02:57:00;1.18921;;;;cancelled
2022.11.17 21:05:01;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 21:45:01;1.03604;;;;cancelled
2022.11.17 21:05:01;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 21:45:01;1.03604;;;;cancelled
2022.11.17 21:05:01;Sell Stop;0.04;GBPUSD;1.17909;;1.17609;2022.11.17 21:45:00;1.18482;;;;cancelled
2022.11.17 21:05:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 21:45:00;1.18485;;;;cancelled
2022.11.17 20:10:01;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 20:56:00;1.03659;;;;cancelled
2022.11.17 20:10:00;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 20:56:00;1.03660;;;;cancelled
2022.11.17 20:00:00;Sell Stop;0.04;GBPUSD;1.17909;;1.17609;2022.11.17 20:56:00;1.18574;;;;cancelled
2022.11.17 20:00:00;Sell Stop;0.04;USDJPY;138.743;;138.443;2022.11.17 20:56:00;140.257;;;;cancelled
2022.11.17 20:00:00;Buy Stop;0.04;USDJPY;140.528;;140.828;2022.11.17 20:56:00;140.255;;;;cancelled
2022.11.17 19:35:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 20:56:00;1.18571;;;;cancelled
2022.11.17 19:35:02;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 19:51:00;1.03526;;;;cancelled
2022.11.17 19:35:01;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 19:51:00;1.03528;;;;cancelled
2022.11.17 19:05:00;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 19:26:00;1.03379;;;;cancelled
2022.11.17 19:05:00;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 19:26:00;1.03380;;;;cancelled
2022.11.17 19:05:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 19:26:00;1.18211;;;;cancelled
2022.11.17 18:45:01;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 18:56:01;1.03346;;;;cancelled
2022.11.17 18:45:02;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 18:56:00;1.03349;;;;cancelled
2022.11.17 18:45:01;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 18:56:00;1.18002;;;;cancelled
2022.11.17 18:35:01;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 18:36:00;1.03262;;;;cancelled
2022.11.17 18:35:01;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 18:36:00;1.03257;;;;cancelled
2022.11.17 18:35:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 18:36:00;1.17812;;;;cancelled
2022.11.17 17:50:01;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 18:26:00;1.03236;;;;cancelled
2022.11.17 17:50:00;Buy Stop;0.04;GBPUSD;1.19569;;1.19869;2022.11.17 18:26:00;1.17734;;;;cancelled
2022.11.17 17:50:00;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 18:26:00;1.03237;;;;cancelled
2022.11.17 17:25:00;Sell Stop;0.04;EURUSD;1.02809;;1.02509;2022.11.17 17:31:00;1.03468;;;;cancelled
2022.11.17 17:25:00;Buy Stop;0.04;EURUSD;1.04378;;1.04678;2022.11.17 17:31:00;1.03466;;;;cancelled
